Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,78.58000183105469,80.95999908447266,78.19999694824219,80.94999694824219,80.36685943603516,1717800
2020-01-03,79.70999908447266,80.58000183105469,79.33000183105469,80.33000183105469,79.75132751464844,968700
2020-01-06,79.5,80.27999877929688,79.26000213623047,80.0,79.42371368408203,1233500
2020-01-07,79.98999786376953,80.80000305175781,79.76000213623047,79.97000122070312,79.39392852783203,1073900
2020-01-08,80.08999633789062,80.31999969482422,78.4000015258789,78.5999984741211,78.0337905883789,1536000
2020-01-09,79.6500015258789,79.6500015258789,78.18000030517578,78.45999908447266,77.8947982788086,841400
2020-01-10,78.81999969482422,78.83000183105469,77.44000244140625,77.69000244140625,77.13035583496094,808100
2020-01-13,77.98999786376953,78.70999908447266,77.5199966430664,78.44000244140625,77.87493896484375,974100
2020-01-14,78.36000061035156,79.1500015258789,77.87999725341797,78.52999877929688,77.96429443359375,805500
2020-01-15,78.41999816894531,78.9000015258789,78.11000061035156,78.41000366210938,77.84516143798828,952800
2020-01-16,78.54000091552734,79.8499984741211,78.12000274658203,79.83999633789062,79.26486206054688,938800
2020-01-17,79.93000030517578,80.44000244140625,79.58000183105469,80.1500015258789,79.57262420654297,1644900
2020-01-21,79.70999908447266,79.87000274658203,78.19999694824219,79.12000274658203,78.550048828125,1264500
2020-01-22,79.22000122070312,79.43000030517578,78.44000244140625,79.11000061035156,78.54011535644531,1039900
2020-01-23,78.83999633789062,80.18000030517578,77.88999938964844,79.9800033569336,79.40384674072266,1158200
2020-01-24,80.20999908447266,80.23999786376953,78.7300033569336,79.04000091552734,78.47061157226562,757200
2020-01-27,77.19000244140625,77.25,75.95999908447266,76.11000061035156,75.56172180175781,831800
2020-01-28,76.48999786376953,77.54000091552734,76.06999969482422,77.19999694824219,76.64386749267578,533700
2020-01-29,77.73999786376953,77.95999908447266,77.20999908447266,77.30000305175781,76.74315643310547,530000
2020-01-30,76.62999725341797,77.2699966430664,75.73999786376953,77.0,76.4453125,890000
2020-01-31,76.30000305175781,76.5199966430664,73.37999725341797,73.86000061035156,73.32794189453125,1403000
2020-02-03,74.30999755859375,76.41000366210938,73.86000061035156,76.04000091552734,75.49223327636719,953600
2020-02-04,77.33000183105469,79.33999633789062,77.1500015258789,79.08000183105469,78.51033782958984,1011300
2020-02-05,80.30000305175781,81.08000183105469,79.66999816894531,81.0,80.41649627685547,1545200
2020-02-06,81.5,81.5,80.12000274658203,80.16999816894531,79.71056365966797,679000
2020-02-07,79.30000305175781,79.30999755859375,77.3499984741211,77.43000030517578,76.98627471923828,1141000
2020-02-10,77.18000030517578,77.93000030517578,76.83000183105469,77.55999755859375,77.11552429199219,953800
2020-02-11,78.0,79.2300033569336,77.5199966430664,77.62000274658203,77.17517852783203,1404200
2020-02-12,78.58000183105469,79.98999786376953,78.19999694824219,78.77999877929688,78.32852935791016,843200
2020-02-13,78.11000061035156,78.81999969482422,76.83000183105469,77.48999786376953,77.04592895507812,1597800
2020-02-14,77.56999969482422,77.80000305175781,76.77999877929688,77.05000305175781,76.60845184326172,1088800
2020-02-18,76.79000091552734,81.05000305175781,74.38999938964844,80.01000213623047,79.5514907836914,2128100
2020-02-19,80.05999755859375,80.0999984741211,77.80000305175781,78.63999938964844,78.18933868408203,1494900
2020-02-20,78.91999816894531,80.2300033569336,78.55999755859375,78.83999633789062,78.38819122314453,1357200
2020-02-21,78.47000122070312,78.63999938964844,77.37999725341797,78.5,78.05014038085938,1243300
2020-02-24,75.75,75.75,73.33000183105469,74.29000091552734,73.86426544189453,1649400
2020-02-25,74.8499984741211,75.11000061035156,72.04000091552734,72.54000091552734,72.1242904663086,1300100
2020-02-26,73.27999877929688,73.83999633789062,70.87999725341797,70.87999725341797,70.47380828857422,1147300
2020-02-27,69.44999694824219,72.2699966430664,68.66999816894531,68.69999694824219,68.3062973022461,2129700
2020-02-28,66.31999969482422,69.12999725341797,65.81999969482422,68.69999694824219,68.3062973022461,3401700
2020-03-02,68.83000183105469,68.95999908447266,66.06999969482422,68.37000274658203,67.97818756103516,2582500
2020-03-03,68.04000091552734,69.08000183105469,64.55000305175781,65.13999938964844,64.76669311523438,3038200
2020-03-04,66.12000274658203,66.41999816894531,64.16999816894531,65.4000015258789,65.02521514892578,3097600
2020-03-05,63.400001525878906,63.400001525878906,61.63999938964844,61.93000030517578,61.575096130371094,3069400
2020-03-06,60.2400016784668,61.88999938964844,59.900001525878906,61.52000045776367,61.16744613647461,3156400
2020-03-09,57.18000030517578,57.18000030517578,54.380001068115234,54.75,54.436241149902344,3241700
2020-03-10,57.349998474121094,60.040000915527344,55.90999984741211,59.970001220703125,59.62632751464844,2359800
2020-03-11,57.7400016784668,58.40999984741211,55.290000915527344,56.119998931884766,55.79838943481445,2625900
2020-03-12,52.54999923706055,56.119998931884766,50.540000915527344,53.27000045776367,52.964725494384766,4415000
2020-03-13,56.150001525878906,57.290000915527344,52.560001373291016,54.95000076293945,54.635101318359375,3887700
2020-03-16,49.0,51.06999969482422,47.56999969482422,48.08000183105469,47.80447006225586,2929100
2020-03-17,49.2400016784668,50.25,46.099998474121094,50.15999984741211,49.8725471496582,2821600
2020-03-18,47.22999954223633,47.540000915527344,35.06999969482422,41.02000045776367,40.78492736816406,4801200
2020-03-19,40.0,43.599998474121094,38.97999954223633,42.619998931884766,42.375755310058594,3771400
2020-03-20,43.0,46.5,40.0099983215332,40.75,40.51647186279297,3713500
2020-03-23,40.709999084472656,43.0,39.59000015258789,41.130001068115234,40.8942985534668,1934800
2020-03-24,44.02000045776367,46.27000045776367,43.63999938964844,45.95000076293945,45.686676025390625,2203300
2020-03-25,46.27000045776367,49.619998931884766,43.72999954223633,46.70000076293945,46.432373046875,2081900
2020-03-26,47.45000076293945,50.779998779296875,46.43000030517578,50.5099983215332,50.22053527832031,2086400
2020-03-27,47.66999816894531,49.34000015258789,47.02000045776367,47.58000183105469,47.307334899902344,2616900
2020-03-30,46.939998626708984,49.45000076293945,46.41999816894531,49.220001220703125,48.93793487548828,1517800
2020-03-31,49.15999984741211,50.75,47.869998931884766,48.130001068115234,47.854183197021484,1747500
2020-04-01,45.939998626708984,47.130001068115234,45.2599983215332,46.119998931884766,45.85569763183594,1914000
2020-04-02,46.0,46.45000076293945,42.650001525878906,43.84000015258789,43.588768005371094,2498900
2020-04-03,42.439998626708984,44.41999816894531,42.09000015258789,44.060001373291016,43.8075065612793,1720600
2020-04-06,46.470001220703125,49.43000030517578,46.36000061035156,49.09000015258789,48.808677673339844,1221800
2020-04-07,52.59000015258789,53.2400016784668,49.880001068115234,49.93000030517578,49.643863677978516,1434800
2020-04-08,50.59000015258789,52.9900016784668,50.290000915527344,52.529998779296875,52.228965759277344,1205900
2020-04-09,53.790000915527344,56.16999816894531,53.5099983215332,55.2599983215332,54.94331741333008,1574700
2020-04-13,54.65999984741211,54.97999954223633,50.61000061035156,51.81999969482422,51.523033142089844,917300
2020-04-14,52.68000030517578,53.36000061035156,51.63999938964844,52.439998626708984,52.13948059082031,1056300
2020-04-15,50.099998474121094,50.22999954223633,48.209999084472656,49.63999938964844,49.355525970458984,1347700
2020-04-16,49.439998626708984,49.5,46.630001068115234,47.52000045776367,47.247676849365234,1952300
2020-04-17,49.0,50.2400016784668,48.52000045776367,49.25,48.9677619934082,2043100
2020-04-20,48.279998779296875,49.209999084472656,47.68000030517578,48.95000076293945,48.66948318481445,2306200
2020-04-21,47.77000045776367,50.119998931884766,47.630001068115234,50.060001373291016,49.77312088012695,1676600
2020-04-22,51.2400016784668,51.619998931884766,50.290000915527344,51.0,50.707733154296875,1547400
2020-04-23,51.220001220703125,53.09000015258789,51.220001220703125,52.0099983215332,51.711944580078125,1234200
2020-04-24,52.47999954223633,54.16999816894531,52.130001068115234,53.439998626708984,53.133750915527344,1881900
2020-04-27,53.5,55.06999969482422,52.7599983215332,54.43000030517578,54.11807632446289,1327300
2020-04-28,56.04999923706055,57.08000183105469,55.209999084472656,56.31999969482422,55.99724578857422,1501600
2020-04-29,58.0099983215332,59.689998626708984,57.709999084472656,59.18000030517578,58.84085464477539,2266900
2020-04-30,58.099998474121094,58.4900016784668,55.9900016784668,56.41999816894531,56.09667205810547,1750800
2020-05-01,55.52000045776367,55.95000076293945,53.939998626708984,54.40999984741211,54.09819030761719,1480800
2020-05-04,53.650001525878906,55.09000015258789,51.290000915527344,52.650001525878906,52.3482780456543,2267200
2020-05-05,53.310001373291016,56.779998779296875,53.0099983215332,55.13999938964844,54.824005126953125,1335800
2020-05-06,55.189998626708984,55.400001525878906,52.689998626708984,53.0099983215332,52.706214904785156,1381600
2020-05-07,53.72999954223633,55.599998474121094,53.47999954223633,55.2599983215332,55.06797790527344,1402600
2020-05-08,56.119998931884766,57.380001068115234,56.0099983215332,57.31999969482422,57.120819091796875,1060100
2020-05-11,56.29999923706055,56.540000915527344,54.619998931884766,54.650001525878906,54.46009826660156,997900
2020-05-12,54.77000045776367,55.290000915527344,52.56999969482422,52.59000015258789,52.407257080078125,1233900
2020-05-13,52.59000015258789,52.59000015258789,49.81999969482422,50.81999969482422,50.64340591430664,1753600
2020-05-14,50.040000915527344,52.40999984741211,48.75,52.13999938964844,51.95882034301758,1772800
2020-05-15,51.41999816894531,52.900001525878906,51.25,52.36000061035156,52.17805862426758,818600
2020-05-18,54.88999938964844,57.099998474121094,54.290000915527344,56.63999938964844,56.44318389892578,1232600
2020-05-19,56.34000015258789,57.400001525878906,55.529998779296875,55.689998626708984,55.496482849121094,793900
2020-05-20,56.86000061035156,58.189998626708984,56.86000061035156,57.83000183105469,57.629051208496094,916500
2020-05-21,57.61000061035156,58.400001525878906,56.91999816894531,57.099998474121094,56.90158462524414,607000
2020-05-22,57.0,57.0099983215332,55.7599983215332,56.79999923706055,56.60262680053711,745400
2020-05-26,59.099998474121094,61.369998931884766,59.0,60.630001068115234,60.41931915283203,1122800
2020-05-27,62.459999084472656,64.18000030517578,61.79999923706055,63.959999084472656,63.73774719238281,1287000
2020-05-28,64.55000305175781,64.6500015258789,61.189998626708984,61.47999954223633,61.26636505126953,1144800
2020-05-29,61.0099983215332,61.29999923706055,59.849998474121094,61.06999969482422,60.8577880859375,1586100
2020-06-01,60.91999816894531,62.119998931884766,59.68000030517578,61.91999816894531,61.704837799072266,1047800
2020-06-02,62.5099983215332,63.90999984741211,62.029998779296875,63.58000183105469,63.35906982421875,843300
2020-06-03,63.81999969482422,65.86000061035156,63.529998779296875,65.56999969482422,65.34215545654297,1944100
