Date,Open,High,Low,Close,Adj Close,Volume
2020-10-09,9.710000038146973,9.949999809265137,9.699999809265137,9.949999809265137,9.949999809265137,51300
2020-10-12,9.720000267028809,9.9399995803833,9.720000267028809,9.859999656677246,9.859999656677246,30800
2020-10-13,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,2100
2020-10-14,9.864999771118164,9.864999771118164,9.859999656677246,9.859999656677246,9.859999656677246,200
2020-10-15,9.805000305175781,9.805000305175781,9.805000305175781,9.805000305175781,9.805000305175781,1500
2020-10-16,9.859999656677246,9.859999656677246,9.770000457763672,9.770000457763672,9.770000457763672,516200
2020-10-19,9.800000190734863,9.800000190734863,9.760000228881836,9.770000457763672,9.770000457763672,367400
2020-10-20,9.829999923706055,9.829999923706055,9.739999771118164,9.739999771118164,9.739999771118164,20700
2020-10-21,9.850000381469727,9.850000381469727,9.720000267028809,9.720000267028809,9.720000267028809,628800
2020-10-22,9.779999732971191,9.779999732971191,9.699999809265137,9.75,9.75,511500
2020-10-23,9.779999732971191,9.779999732971191,9.710000038146973,9.779999732971191,9.779999732971191,5200
2020-10-26,9.789999961853027,9.84000015258789,9.65999984741211,9.699999809265137,9.699999809265137,1183300
2020-10-27,9.699999809265137,9.710000038146973,9.670000076293945,9.6850004196167,9.6850004196167,959400
2020-10-28,9.680000305175781,9.6899995803833,9.595000267028809,9.670000076293945,9.670000076293945,824000
2020-10-29,9.699999809265137,9.699999809265137,9.630000114440918,9.640000343322754,9.640000343322754,355900
2020-10-30,9.640000343322754,9.6899995803833,9.630000114440918,9.670000076293945,9.670000076293945,171700
2020-11-02,9.649999618530273,9.720000267028809,9.649999618530273,9.670000076293945,9.670000076293945,524900
2020-11-03,9.680000305175781,9.739999771118164,9.680000305175781,9.710000038146973,9.710000038146973,522200
2020-11-04,9.760000228881836,9.789999961853027,9.75,9.760000228881836,9.760000228881836,133500
2020-11-05,9.84000015258789,9.880000114440918,9.75,9.800000190734863,9.800000190734863,402900
2020-11-06,9.760000228881836,11.130000114440918,9.720000267028809,10.149999618530273,10.149999618530273,11033300
2020-11-09,10.300000190734863,10.5,10.15999984741211,10.279999732971191,10.279999732971191,3745300
2020-11-10,10.449999809265137,10.449999809265137,10.149999618530273,10.220000267028809,10.220000267028809,221600
2020-11-11,10.270000457763672,10.270000457763672,10.15999984741211,10.220000267028809,10.220000267028809,228100
2020-11-12,10.210000038146973,10.640000343322754,10.149999618530273,10.5,10.5,1116200
2020-11-13,10.239999771118164,10.970000267028809,10.239999771118164,10.5649995803833,10.5649995803833,1370100
2020-11-16,10.569999694824219,10.75,10.380000114440918,10.609999656677246,10.609999656677246,608900
2020-11-17,10.609999656677246,10.609999656677246,10.380000114440918,10.399999618530273,10.399999618530273,521000
2020-11-18,10.319999694824219,10.449999809265137,10.25,10.399999618530273,10.399999618530273,175000
2020-11-19,10.399999618530273,10.550000190734863,10.149999618530273,10.369999885559082,10.369999885559082,321900
2020-11-20,10.420000076293945,10.609999656677246,10.25,10.539999961853027,10.539999961853027,454300
2020-11-23,10.75,10.75,10.359999656677246,10.359999656677246,10.359999656677246,640300
2020-11-24,10.579999923706055,10.649999618530273,10.420000076293945,10.449999809265137,10.449999809265137,127600
2020-11-25,10.470000267028809,10.59000015258789,10.392999649047852,10.425000190734863,10.425000190734863,342200
2020-11-27,10.4399995803833,10.555000305175781,10.4399995803833,10.4399995803833,10.4399995803833,318400
2020-11-30,10.65999984741211,10.75,10.399999618530273,10.489999771118164,10.489999771118164,316200
2020-12-01,10.600000381469727,10.72700023651123,10.4399995803833,10.479999542236328,10.479999542236328,271900
2020-12-02,10.300000190734863,10.5,10.25,10.4399995803833,10.4399995803833,338000
2020-12-03,10.40999984741211,10.489999771118164,10.34000015258789,10.489999771118164,10.489999771118164,327600
2020-12-04,10.75,10.75,10.479999542236328,10.619999885559082,10.619999885559082,574800
2020-12-07,11.449999809265137,12.65999984741211,11.420000076293945,11.949999809265137,11.949999809265137,81719100
2020-12-08,13.260000228881836,13.770000457763672,12.420000076293945,12.779999732971191,12.779999732971191,53089100
2020-12-09,13.489999771118164,13.5,12.510000228881836,12.75,12.75,33142600
2020-12-10,12.989999771118164,13.449999809265137,12.710000038146973,13.449999809265137,13.449999809265137,21412800
