Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,52.060001373291016,52.619998931884766,51.54999923706055,52.290000915527344,52.290000915527344,2168400
2020-01-03,51.400001525878906,51.97999954223633,50.41999816894531,50.56999969482422,50.56999969482422,2254000
2020-01-06,50.09000015258789,51.290000915527344,50.09000015258789,51.08000183105469,51.08000183105469,2525800
2020-01-07,51.040000915527344,51.310001373291016,49.56999969482422,49.79999923706055,49.79999923706055,3109900
2020-01-08,49.5,50.040000915527344,49.150001525878906,50.0,50.0,3514600
2020-01-09,50.20000076293945,50.2599983215332,49.02000045776367,49.619998931884766,49.619998931884766,3628400
2020-01-10,49.619998931884766,49.939998626708984,49.40999984741211,49.5099983215332,49.5099983215332,2466100
2020-01-13,49.689998626708984,49.9900016784668,48.68000030517578,49.83000183105469,49.83000183105469,3414300
2020-01-14,49.83000183105469,51.529998779296875,49.810001373291016,50.86000061035156,50.86000061035156,3322600
2020-01-15,50.709999084472656,51.13999938964844,50.400001525878906,50.599998474121094,50.599998474121094,1979800
2020-01-16,51.0099983215332,51.72999954223633,50.689998626708984,51.34000015258789,51.34000015258789,2253400
2020-01-17,51.5,51.5,50.04999923706055,50.34000015258789,50.34000015258789,3295700
2020-01-21,50.150001525878906,50.16999816894531,48.900001525878906,49.290000915527344,49.290000915527344,2735500
2020-01-22,49.5,50.119998931884766,49.5,49.939998626708984,49.939998626708984,1371100
2020-01-23,50.02000045776367,50.470001220703125,49.369998931884766,50.369998931884766,50.369998931884766,1108900
2020-01-24,50.54999923706055,51.040000915527344,49.529998779296875,49.97999954223633,49.97999954223633,2001100
2020-01-27,48.65999984741211,48.88999938964844,47.970001220703125,48.150001525878906,48.150001525878906,3113600
2020-01-28,48.5099983215332,49.20000076293945,48.349998474121094,48.68000030517578,48.68000030517578,2141600
2020-01-29,48.95000076293945,49.20000076293945,48.540000915527344,48.95000076293945,48.95000076293945,1413500
2020-01-30,48.400001525878906,49.470001220703125,48.15999984741211,49.380001068115234,49.380001068115234,2403800
2020-01-31,49.130001068115234,49.25,48.150001525878906,48.77000045776367,48.77000045776367,2345600
2020-02-03,48.790000915527344,49.400001525878906,48.61000061035156,49.18000030517578,49.18000030517578,1654900
2020-02-04,50.0,51.47999954223633,49.439998626708984,51.029998779296875,51.029998779296875,2962800
2020-02-05,51.47999954223633,52.38999938964844,50.599998474121094,50.790000915527344,50.790000915527344,3719000
2020-02-06,51.15999984741211,52.93000030517578,51.060001373291016,52.849998474121094,52.849998474121094,3335800
2020-02-07,52.5,52.5,51.0,51.619998931884766,51.619998931884766,4722800
2020-02-10,51.0,52.16999816894531,50.560001373291016,52.11000061035156,52.11000061035156,2700000
2020-02-11,52.099998474121094,53.099998474121094,52.0,52.2599983215332,52.2599983215332,4402400
2020-02-12,52.72999954223633,53.52000045776367,52.58000183105469,53.29999923706055,53.29999923706055,3484100
2020-02-13,51.95000076293945,52.83000183105469,51.43000030517578,52.54999923706055,52.54999923706055,3426500
2020-02-14,52.95000076293945,53.54999923706055,52.630001068115234,52.880001068115234,52.880001068115234,2107600
2020-02-18,52.29999923706055,52.95000076293945,51.880001068115234,52.77000045776367,52.77000045776367,2605100
2020-02-19,52.900001525878906,53.59000015258789,52.75,53.34000015258789,53.34000015258789,2794100
2020-02-20,53.34000015258789,53.400001525878906,52.290000915527344,52.95000076293945,52.95000076293945,2691700
2020-02-21,52.70000076293945,52.810001373291016,51.209999084472656,51.720001220703125,51.720001220703125,2231700
2020-02-24,49.77000045776367,49.869998931884766,47.41999816894531,48.310001373291016,48.310001373291016,3682600
2020-02-25,49.04999923706055,49.20000076293945,46.16999816894531,46.220001220703125,46.220001220703125,3446300
2020-02-26,46.720001220703125,47.34000015258789,45.29999923706055,45.93000030517578,45.93000030517578,3472500
2020-02-27,44.529998779296875,45.540000915527344,42.900001525878906,43.560001373291016,43.560001373291016,5600600
2020-02-28,41.20000076293945,43.11000061035156,39.20000076293945,40.459999084472656,40.459999084472656,8619200
2020-03-02,40.720001220703125,42.4900016784668,39.400001525878906,42.38999938964844,42.38999938964844,4008500
2020-03-03,42.66999816894531,43.709999084472656,41.40999984741211,41.779998779296875,41.779998779296875,4671300
2020-03-04,42.4900016784668,43.380001068115234,41.189998626708984,43.380001068115234,43.380001068115234,3045300
2020-03-05,42.029998779296875,42.560001373291016,40.4900016784668,40.849998474121094,40.849998474121094,3618400
2020-03-06,39.0,40.880001068115234,38.619998931884766,39.619998931884766,39.619998931884766,4257900
2020-03-09,36.47999954223633,36.79999923706055,35.459999084472656,36.25,36.25,5555400
2020-03-10,37.70000076293945,39.380001068115234,35.5,39.13999938964844,39.13999938964844,5040000
2020-03-11,37.63999938964844,38.54999923706055,36.56999969482422,36.939998626708984,36.939998626708984,4757700
2020-03-12,33.97999954223633,34.91999816894531,32.310001373291016,32.7400016784668,32.7400016784668,6756000
2020-03-13,35.18000030517578,35.95000076293945,33.13999938964844,35.95000076293945,35.95000076293945,4887500
2020-03-16,29.18000030517578,34.310001373291016,29.18000030517578,32.209999084472656,32.209999084472656,5119300
2020-03-17,32.810001373291016,33.459999084472656,30.239999771118164,31.31999969482422,31.31999969482422,5056400
2020-03-18,29.0,30.149999618530273,25.510000228881836,28.8700008392334,28.8700008392334,4595900
2020-03-19,29.0,32.709999084472656,28.18000030517578,31.959999084472656,31.959999084472656,4255600
2020-03-20,32.84000015258789,36.88999938964844,32.02000045776367,32.4900016784668,32.4900016784668,6851900
2020-03-23,33.0,35.72999954223633,31.530000686645508,33.939998626708984,33.939998626708984,3720400
2020-03-24,36.459999084472656,38.86000061035156,34.529998779296875,38.849998474121094,38.849998474121094,3590600
2020-03-25,39.369998931884766,42.400001525878906,38.16999816894531,39.34000015258789,39.34000015258789,3745200
2020-03-26,39.939998626708984,42.900001525878906,39.5,42.540000915527344,42.540000915527344,3202200
2020-03-27,40.22999954223633,40.9900016784668,38.27000045776367,38.75,38.75,3198300
