Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,69.16000366210938,69.47000122070312,68.08999633789062,69.45999908447266,68.57947540283203,315900
2020-01-03,68.5,69.45999908447266,68.43000030517578,69.43000030517578,68.54985809326172,335800
2020-01-06,68.88999938964844,69.25,68.62000274658203,69.01000213623047,68.13518524169922,558300
2020-01-07,69.16000366210938,69.16000366210938,68.54000091552734,69.05999755859375,68.1845474243164,248700
2020-01-08,68.93000030517578,69.23999786376953,68.36000061035156,68.61000061035156,67.74026489257812,308400
2020-01-09,69.08000183105469,69.5199966430664,68.54000091552734,69.37999725341797,68.50048828125,413300
2020-01-10,68.19999694824219,68.76000213623047,67.62000274658203,68.4800033569336,67.61190795898438,306700
2020-01-13,68.69999694824219,69.13999938964844,68.51000213623047,69.13999938964844,68.26354217529297,203400
2020-01-14,69.08000183105469,69.44999694824219,68.86000061035156,69.25,68.37213897705078,220000
2020-01-15,69.30000305175781,69.86000061035156,68.94999694824219,69.08000183105469,68.20429229736328,220800
2020-01-16,69.38999938964844,69.9000015258789,69.13999938964844,69.5999984741211,68.71771240234375,230800
2020-01-17,69.75,69.75,68.91000366210938,69.25,68.37213897705078,242800
2020-01-21,68.79000091552734,69.16000366210938,68.37999725341797,68.87000274658203,67.99696350097656,291000
2020-01-22,68.91000366210938,69.37999725341797,68.62999725341797,69.27999877929688,68.4017562866211,370900
2020-01-23,68.98999786376953,69.61000061035156,68.83999633789062,69.55000305175781,68.66834259033203,305300
2020-01-24,69.80999755859375,69.80999755859375,68.91999816894531,69.25,68.37213897705078,393600
2020-01-27,68.16000366210938,69.08000183105469,67.83000183105469,68.83999633789062,67.96733856201172,349300
2020-01-28,69.16999816894531,69.7699966430664,68.94999694824219,69.3499984741211,68.47087097167969,344100
2020-01-29,69.68000030517578,69.8499984741211,68.69000244140625,68.83999633789062,67.96733856201172,400800
2020-01-30,69.5199966430664,69.55999755859375,67.30999755859375,69.0,68.12530517578125,908300
2020-01-31,68.62999725341797,69.5,68.61000061035156,69.33999633789062,68.46100616455078,891400
2020-02-03,69.33999633789062,70.33999633789062,69.2300033569336,70.04000091552734,69.1521224975586,947000
2020-02-04,70.4800033569336,71.4800033569336,70.37999725341797,70.94000244140625,70.04071807861328,765700
2020-02-05,71.6500015258789,72.36000061035156,71.55000305175781,72.13999938964844,71.22550964355469,638700
2020-02-06,72.25,72.37000274658203,71.66000366210938,71.7699966430664,70.86019134521484,379100
2020-02-07,71.30999755859375,71.33000183105469,70.77999877929688,70.80000305175781,70.117431640625,314200
2020-02-10,70.41999816894531,70.7699966430664,70.11000061035156,70.6500015258789,69.9688720703125,369900
2020-02-11,70.98999786376953,71.86000061035156,70.9000015258789,71.37000274658203,70.68193817138672,446700
2020-02-12,71.69000244140625,72.16999816894531,71.51000213623047,72.01000213623047,71.31576538085938,435900
2020-02-13,70.55000305175781,72.29000091552734,70.51000213623047,72.02999877929688,71.33556365966797,364100
2020-02-14,72.0999984741211,72.54000091552734,71.83999633789062,72.31999969482422,71.62277221679688,409500
2020-02-18,72.0,72.4800033569336,71.77999877929688,72.05999755859375,71.36528015136719,452700
2020-02-19,72.33999633789062,73.11000061035156,72.33999633789062,73.0,72.29621887207031,366200
2020-02-20,72.62999725341797,73.19999694824219,72.41000366210938,72.95999908447266,72.25659942626953,415200
2020-02-21,72.62999725341797,72.88999938964844,72.26000213623047,72.54000091552734,71.84065246582031,398000
2020-02-24,70.62999725341797,71.29000091552734,70.26000213623047,70.66999816894531,69.98867797851562,577100
2020-02-25,70.9800033569336,71.06999969482422,68.87000274658203,68.91000366210938,68.24565887451172,655500
2020-02-26,69.08000183105469,70.27999877929688,68.69999694824219,68.94999694824219,68.2852554321289,407300
2020-02-27,67.70999908447266,68.12000274658203,66.33000183105469,66.44000244140625,65.7994613647461,898700
2020-02-28,64.62000274658203,65.8499984741211,63.779998779296875,65.69999694824219,65.06659698486328,697700
2020-03-02,66.05000305175781,68.45999908447266,65.19999694824219,68.43000030517578,67.77027130126953,452100
2020-03-03,68.83000183105469,69.9800033569336,67.16000366210938,67.95999908447266,67.3048095703125,570600
2020-03-04,68.81999969482422,70.05000305175781,67.91999816894531,69.9800033569336,69.30533599853516,252900
2020-03-05,68.44000244140625,69.30999755859375,66.93000030517578,67.63999938964844,66.9878921508789,406100
2020-03-06,65.75,66.31999969482422,64.62000274658203,66.06999969482422,65.43302917480469,360800
2020-03-09,62.209999084472656,63.150001525878906,60.150001525878906,60.41999816894531,59.837493896484375,521000
2020-03-10,62.18000030517578,63.689998626708984,60.31999969482422,63.689998626708984,63.07597351074219,330600
2020-03-11,61.93000030517578,62.0,59.0,60.22999954223633,59.649330139160156,555200
2020-03-12,56.20000076293945,57.72999954223633,53.31999969482422,53.540000915527344,53.023826599121094,697000
2020-03-13,56.47999954223633,60.08000183105469,54.279998779296875,60.06999969482422,59.490875244140625,494300
2020-03-16,52.11000061035156,56.060001373291016,51.189998626708984,51.59000015258789,51.092628479003906,560700
2020-03-17,52.439998626708984,52.86000061035156,48.34000015258789,49.68000030517578,49.201045989990234,729700
2020-03-18,46.65999984741211,47.90999984741211,44.68000030517578,46.939998626708984,46.48746109008789,639500
2020-03-19,46.43000030517578,51.029998779296875,45.779998779296875,50.56999969482422,50.082462310791016,500700
2020-03-20,51.439998626708984,56.09000015258789,48.93000030517578,49.459999084472656,48.98316192626953,974900
2020-03-23,48.79999923706055,50.0099983215332,47.29999923706055,48.810001373291016,48.33942794799805,692100
2020-03-24,51.459999084472656,56.45000076293945,50.66999816894531,56.29999923706055,55.75721740722656,702300
2020-03-25,56.2400016784668,57.4900016784668,53.45000076293945,53.58000183105469,53.063446044921875,803900
2020-03-26,53.91999816894531,57.540000915527344,53.59000015258789,57.119998931884766,56.569313049316406,406600
2020-03-27,55.09000015258789,55.70000076293945,53.38999938964844,53.939998626708984,53.41997146606445,441200
2020-03-30,53.91999816894531,55.2400016784668,53.459999084472656,55.0,54.46975326538086,513000
2020-03-31,54.599998474121094,55.619998931884766,54.189998626708984,54.209999084472656,53.6873664855957,590000
2020-04-01,52.34000015258789,53.7400016784668,51.79999923706055,52.36000061035156,51.85520553588867,347200
2020-04-02,52.310001373291016,53.72999954223633,51.599998474121094,52.97999954223633,52.46923065185547,1057700
2020-04-03,52.720001220703125,52.91999816894531,50.380001068115234,51.849998474121094,51.35011672973633,753000
2020-04-06,54.040000915527344,55.619998931884766,53.79999923706055,55.11000061035156,54.57869338989258,323000
2020-04-07,57.369998931884766,57.95000076293945,54.63999938964844,54.7400016784668,54.21226119995117,364500
2020-04-08,55.709999084472656,56.65999984741211,54.689998626708984,56.18000030517578,55.63837814331055,316800
2020-04-09,56.95000076293945,58.310001373291016,56.470001220703125,57.2599983215332,56.70796203613281,415300
2020-04-13,57.27000045776367,57.27000045776367,55.63999938964844,56.0,55.460113525390625,383600
2020-04-14,57.40999984741211,58.56999969482422,57.29999923706055,58.33000183105469,57.76765060424805,347600
2020-04-15,57.970001220703125,58.310001373291016,56.81999969482422,58.040000915527344,57.480445861816406,282800
2020-04-16,58.20000076293945,58.290000915527344,56.09000015258789,57.20000076293945,56.64854049682617,545900
2020-04-17,57.88999938964844,59.16999816894531,57.540000915527344,58.2599983215332,57.69832229614258,280700
2020-04-20,57.349998474121094,58.540000915527344,57.099998474121094,57.59000015258789,57.03478240966797,301100
