Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,189.0,191.13999938964844,188.72000122070312,191.1199951171875,189.38125610351562,8733000
2020-01-03,188.41000366210938,190.9600067138672,187.9199981689453,189.60000610351562,187.87509155273438,4899700
2020-01-06,188.0,189.2100067138672,187.16000366210938,189.19000244140625,187.4688262939453,10109500
2020-01-07,189.58999633789062,190.10000610351562,188.60000610351562,188.69000244140625,186.97337341308594,4392300
2020-01-08,189.49000549316406,192.5,188.8000030517578,191.9199981689453,190.17398071289062,5712000
2020-01-09,193.0,193.9199981689453,192.52000427246094,193.25,191.49188232421875,6748000
2020-01-10,193.5,194.57000732421875,193.11000061035156,193.77000427246094,192.0071563720703,6586400
2020-01-13,194.44000244140625,195.60000610351562,194.27999877929688,195.3300018310547,193.552978515625,11290500
2020-01-14,196.74000549316406,196.9499969482422,195.13999938964844,196.0500030517578,194.26641845703125,6236500
2020-01-15,197.0,200.14999389648438,196.32000732421875,199.8000030517578,197.9822998046875,10831100
2020-01-16,201.0,201.5,199.77999877929688,200.9499969482422,199.12184143066406,9983700
2020-01-17,201.75999450683594,204.75,199.97999572753906,204.6999969482422,202.8377227783203,12518900
2020-01-21,204.1300048828125,208.38999938964844,203.8000030517578,207.2899932861328,205.40415954589844,14861700
2020-01-22,207.50999450683594,210.1300048828125,207.2899932861328,207.89999389648438,206.00860595703125,8065000
2020-01-23,207.89999389648438,208.39999389648438,205.3000030517578,206.52000427246094,204.6411895751953,8520800
2020-01-24,207.4199981689453,207.99000549316406,204.2100067138672,205.0,203.13499450683594,7812900
2020-01-27,200.0,203.3300018310547,199.10000610351562,201.69000244140625,199.8551025390625,7198900
2020-01-28,202.38999938964844,203.83999633789062,201.77999877929688,202.85000610351562,201.00454711914062,7215700
2020-01-29,204.3000030517578,205.9199981689453,202.50999450683594,204.86000061035156,202.99624633789062,7041700
2020-01-30,204.0,208.5,203.32000732421875,208.2100067138672,206.3157958984375,8571900
2020-01-31,201.49000549316406,203.97999572753906,198.25999450683594,198.97000122070312,197.1598358154297,16699600
2020-02-03,199.94000244140625,202.25999450683594,199.85000610351562,200.80999755859375,198.9831085205078,10887900
2020-02-04,203.5,204.9199981689453,202.22999572753906,203.55999755859375,201.7080841064453,10205900
2020-02-05,205.5,205.60000610351562,199.9499969482422,202.80999755859375,200.96490478515625,8672400
2020-02-06,203.0500030517578,204.6300048828125,202.47999572753906,203.0399932861328,201.19281005859375,7001200
2020-02-07,201.97999572753906,203.8300018310547,201.08999633789062,202.74000549316406,200.89553833007812,5691100
2020-02-10,201.97000122070312,206.1300048828125,201.86000061035156,205.99000549316406,204.11599731445312,6239500
2020-02-11,207.5,207.6699981689453,203.63999938964844,203.94000244140625,202.0846405029297,10231900
2020-02-12,205.0,208.14999389648438,205.0,207.44000244140625,205.55279541015625,7355800
2020-02-13,206.6199951171875,208.47000122070312,206.0500030517578,207.39999389648438,205.810791015625,9495300
2020-02-14,208.2899932861328,210.77999877929688,208.00999450683594,210.2899932861328,208.6786346435547,6548800
2020-02-18,210.0,211.5,209.36000061035156,211.1999969482422,209.5816650390625,7651500
2020-02-19,212.52000427246094,214.1699981689453,211.72000122070312,213.30999755859375,211.67550659179688,5927500
2020-02-20,212.1300048828125,213.69000244140625,208.27999877929688,211.4499969482422,209.82977294921875,8531900
2020-02-21,209.89999389648438,210.22000122070312,207.4199981689453,208.80999755859375,207.20999145507812,9231500
2020-02-24,197.88999938964844,203.77000427246094,194.00999450683594,198.7899932861328,197.2667694091797,13316800
2020-02-25,198.7899932861328,199.88999938964844,187.72000122070312,188.39999389648438,186.95639038085938,18539000
2020-02-26,190.0,193.50999450683594,187.02999877929688,187.2100067138672,185.77552795410156,14214700
2020-02-27,182.1199951171875,186.33999633789062,180.0,180.00999450683594,178.6306610107422,17536600
2020-02-28,173.7899932861328,182.3300018310547,172.97999572753906,181.75999450683594,180.36724853515625,22674700
2020-03-02,186.32000732421875,192.44000244140625,183.10000610351562,192.3300018310547,190.8562774658203,17434500
2020-03-03,193.1999969482422,194.0399932861328,184.5,185.72999572753906,184.3068389892578,15226400
2020-03-04,190.36000061035156,194.49000549316406,186.1699981689453,194.2899932861328,192.80123901367188,10789100
2020-03-05,191.24000549316406,191.9199981689453,185.63999938964844,186.9600067138672,185.5274200439453,10106900
2020-03-06,183.5399932861328,185.99000549316406,179.97999572753906,184.36000061035156,182.94735717773438,15183200
2020-03-09,171.2100067138672,179.57000732421875,168.30999755859375,171.1300048828125,169.8187255859375,20486400
2020-03-10,179.47000122070312,182.61000061035156,171.8800048828125,182.60000610351562,181.20082092285156,16119400
2020-03-11,177.64999389648438,178.72999572753906,170.1999969482422,172.9499969482422,171.62478637695312,14598200
2020-03-12,158.5,172.0,156.99000549316406,160.0800018310547,158.85336303710938,27467700
2020-03-13,168.72000122070312,176.32000732421875,162.2100067138672,175.8300018310547,174.48272705078125,19948900
2020-03-16,151.13999938964844,165.30999755859375,147.97999572753906,152.00999450683594,150.84521484375,23692000
2020-03-17,155.75,163.6999969482422,149.25,157.88999938964844,156.68016052246094,22298000
2020-03-18,148.4600067138672,150.67999267578125,139.8000030517578,148.47999572753906,147.34225463867188,22787500
2020-03-19,146.9199981689453,157.25,141.47000122070312,152.25,151.08338928222656,19362800
2020-03-20,154.82000732421875,158.25999450683594,145.6699981689453,146.8300018310547,145.70492553710938,18692100
2020-03-23,141.3300018310547,143.35000610351562,133.92999267578125,135.74000549316406,134.69989013671875,30344100
2020-03-24,144.83999633789062,155.25,143.5800018310547,154.52999877929688,153.34593200683594,24488300
2020-03-25,159.32000732421875,168.17999267578125,153.5800018310547,161.77999877929688,160.54037475585938,20619600
2020-03-26,162.0800018310547,169.52999877929688,161.7899932861328,168.8800048828125,167.58595275878906,17062900
2020-03-27,161.0800018310547,167.10000610351562,158.14999389648438,161.55999755859375,160.3220672607422,14950700
2020-03-30,161.0399932861328,165.8699951171875,160.69000244140625,165.57000732421875,164.30133056640625,15714500
2020-03-31,166.42999267578125,168.19000244140625,160.5399932861328,161.1199951171875,159.8854217529297,20613100
2020-04-01,156.32000732421875,158.07000732421875,151.4199981689453,153.11000061035156,151.9368133544922,12595200
2020-04-02,152.52999877929688,158.35000610351562,151.2899932861328,157.38999938964844,156.18399047851562,14051100
2020-04-03,155.55999755859375,157.72000122070312,150.60000610351562,151.85000610351562,150.68646240234375,11994700
2020-04-06,160.02000427246094,170.72999572753906,158.25,169.44000244140625,168.1416778564453,16479100
2020-04-07,177.75999450683594,178.8000030517578,168.10000610351562,168.58999633789062,167.2981719970703,15379000
2020-04-08,171.00999450683594,176.0,167.92999267578125,174.94000244140625,173.5995330810547,11146500
2020-04-09,176.27000427246094,177.19000244140625,172.85000610351562,173.69000244140625,172.35911560058594,12231800
2020-04-13,172.25999450683594,172.32000732421875,166.14999389648438,168.99000549316406,167.69512939453125,14043700
2020-04-14,173.08999633789062,175.42999267578125,170.8300018310547,174.6199951171875,173.28196716308594,9980500
2020-04-15,168.6999969482422,169.36000061035156,164.9499969482422,165.9600067138672,164.68833923339844,12118700
2020-04-16,167.11000061035156,168.0,159.8000030517578,162.4199981689453,161.1754608154297,20308200
2020-04-17,169.64999389648438,170.99000549316406,164.9499969482422,169.5399932861328,168.24090576171875,15375800
2020-04-20,167.3300018310547,167.42999267578125,163.1999969482422,164.22000122070312,162.961669921875,10505200
2020-04-21,162.0,162.57000732421875,159.14999389648438,160.52999877929688,159.29994201660156,10562100
2020-04-22,164.66000366210938,167.6999969482422,162.9199981689453,166.58999633789062,165.31349182128906,14512900
2020-04-23,167.8800048828125,170.41000366210938,166.2100067138672,166.3800048828125,165.1051025390625,11411300
2020-04-24,168.44000244140625,168.75,164.00999450683594,167.32000732421875,166.0379180908203,8393600
2020-04-27,168.64999389648438,172.35000610351562,168.5500030517578,171.75999450683594,170.44387817382812,9903300
2020-04-28,175.0,175.00999450683594,170.3800048828125,171.25,169.93780517578125,8614400
2020-04-29,176.85000610351562,182.25,176.10000610351562,181.7899932861328,180.39703369140625,12862800
2020-04-30,181.77999877929688,181.8300018310547,177.66000366210938,178.72000122070312,177.35057067871094,11331600
2020-05-01,174.4499969482422,179.63999938964844,174.27000427246094,175.57000732421875,174.22470092773438,10109600
2020-05-04,172.9499969482422,176.94000244140625,171.72000122070312,176.14999389648438,174.8002471923828,9386200
2020-05-05,179.08999633789062,181.10000610351562,178.25999450683594,178.44000244140625,177.0727081298828,13513000
2020-05-06,179.72000122070312,180.50999450683594,177.8800048828125,178.77999877929688,177.41009521484375,8540500
2020-05-07,181.75,184.97999572753906,181.7100067138672,182.72000122070312,181.31991577148438,9262200
2020-05-08,185.02999877929688,185.75,183.6199951171875,185.08999633789062,183.6717529296875,6475200
2020-05-11,183.8699951171875,184.6199951171875,181.42999267578125,183.55999755859375,182.15345764160156,8683100
2020-05-12,183.55999755859375,183.99000549316406,179.3699951171875,179.47000122070312,178.09483337402344,8219700
2020-05-13,178.5,181.08999633789062,175.0399932861328,177.08999633789062,176.02728271484375,13377100
2020-05-14,175.94000244140625,181.0500030517578,173.82000732421875,180.89999389648438,179.81442260742188,9695100
2020-05-15,179.97999572753906,184.13999938964844,178.8699951171875,183.49000549316406,182.38888549804688,10785900
2020-05-18,188.0,192.8300018310547,187.47000122070312,191.3800048828125,190.23153686523438,11806300
2020-05-19,191.13999938964844,194.5,189.22999572753906,189.36000061035156,188.2236785888672,7446800
2020-05-20,193.0,194.99000549316406,192.41000366210938,193.86000061035156,192.69667053222656,9545600
2020-05-21,193.5,193.6199951171875,190.02000427246094,190.6199951171875,189.47608947753906,11338100
2020-05-22,191.0,191.3699951171875,189.22999572753906,190.86000061035156,189.7146759033203,5807600
2020-05-26,195.8000030517578,196.27000427246094,192.75999450683594,193.22000122070312,192.0605010986328,9662200
2020-05-27,194.30999755859375,194.30999755859375,188.52000427246094,192.82000732421875,191.66290283203125,7650300
2020-05-28,193.5399932861328,198.2899932861328,192.7100067138672,194.25999450683594,193.09425354003906,8352200
2020-05-29,194.5,196.74000549316406,193.27999877929688,195.24000549316406,194.06838989257812,10213500
2020-06-01,194.7100067138672,195.8800048828125,193.52000427246094,194.35000610351562,193.18373107910156,6011300
2020-06-02,195.94000244140625,197.52000427246094,194.9199981689453,196.36000061035156,195.18165588378906,8462100
2020-06-03,198.0,198.13999938964844,195.57000732421875,196.8699951171875,195.6885986328125,8879400
2020-06-04,195.97999572753906,196.4600067138672,193.1199951171875,193.63999938964844,192.4779815673828,7829800
2020-06-05,196.1999969482422,199.77000427246094,195.47999572753906,199.61000061035156,198.41217041015625,8561200
2020-06-08,199.5800018310547,199.9600067138672,197.1300048828125,199.60000610351562,198.40223693847656,7628100
2020-06-09,198.36000061035156,201.6699981689453,198.24000549316406,199.0800018310547,197.8853302001953,6892300
2020-06-10,199.89999389648438,202.17999267578125,198.9499969482422,200.47999572753906,199.27691650390625,8405300
2020-06-11,195.13999938964844,196.36000061035156,188.75,188.8800048828125,187.74655151367188,11974600
2020-06-12,194.2100067138672,195.0,187.85000610351562,192.25999450683594,191.10626220703125,11702900
2020-06-15,187.0,192.47999572753906,186.2100067138672,191.75999450683594,190.60926818847656,6752700
2020-06-16,196.86000061035156,198.3800048828125,191.8000030517578,192.8800048828125,191.7225341796875,11057200
2020-06-17,193.66000366210938,195.3699951171875,193.05999755859375,193.55999755859375,192.39845275878906,5962700
2020-06-18,192.60000610351562,194.25,192.11000061035156,193.91000366210938,192.74636840820312,5803200
2020-06-19,196.88999938964844,197.10000610351562,191.3699951171875,192.1999969482422,191.046630859375,11483300
2020-06-22,191.99000549316406,196.36000061035156,191.2899932861328,194.9600067138672,193.79005432128906,6674500
2020-06-23,196.25,200.14999389648438,195.82000732421875,197.97000122070312,196.78201293945312,9866800
2020-06-24,197.02000427246094,197.47999572753906,190.69000244140625,191.41000366210938,190.2613525390625,9453100
2020-06-25,191.10000610351562,194.24000549316406,189.89999389648438,193.97999572753906,192.81593322753906,9936600
2020-06-26,193.10000610351562,194.1300048828125,189.0800018310547,189.27000427246094,188.1342010498047,11836000
2020-06-29,189.91000366210938,191.4499969482422,187.3000030517578,191.3800048828125,190.23153686523438,8020400
2020-06-30,191.49000549316406,193.75,190.16000366210938,193.1699981689453,192.01080322265625,9040100
2020-07-01,193.85000610351562,195.35000610351562,192.66000366210938,193.77999877929688,192.6171417236328,6394100
2020-07-02,196.0,197.9199981689453,195.0,195.6699981689453,194.49578857421875,6299300
2020-07-06,198.72999572753906,199.17999267578125,195.67999267578125,197.75999450683594,196.57325744628906,7292200
2020-07-07,196.80999755859375,198.89999389648438,193.80999755859375,194.1999969482422,193.0346221923828,7660100
